	QID	label	geneID	proteinID	wikilink
51396	Q18035831	SLC17A3	10786	Q21109076	https://en.wikipedia.org/wiki/SLC17A3
51397	Q18035831	SLC17A3	10786	Q21142842	https://en.wikipedia.org/wiki/SLC17A3
51405	Q18035832	NCKAP1	10787	Q21172613	https://en.wikipedia.org/wiki/NCKAP1
51409	Q18035833	IQGAP2	10788	Q21107691	https://en.wikipedia.org/wiki/IQGAP2
51410	Q18035833	IQGAP2	10788	Q21149664	https://en.wikipedia.org/wiki/IQGAP2
51411	Q18042374	SLC7A10	56301	Q21116221	https://en.wikipedia.org/wiki/Asc-type_amino_acid_transporter_1
51414	Q18042380	PRMT8	56341	Q21131689	https://en.wikipedia.org/wiki/PRMT8
51416	Q18042381	PPAN	56342	Q21126470	https://en.wikipedia.org/wiki/PPAN
51419	Q18042385	LTB4R2	56413	Q6534535	https://en.wikipedia.org/wiki/Leukotriene_B4_receptor_2
51420	Q18042385	LTB4R2	56413	Q21137435	https://en.wikipedia.org/wiki/Leukotriene_B4_receptor_2
51429	Q18042387	CTPS2	56474	Q21147842	https://en.wikipedia.org/wiki/CTPS2
51430	Q18042387	CTPS2	56474	Q21216610	https://en.wikipedia.org/wiki/CTPS2
51437	Q18042392	EIF4ENIF1	56478	Q21115068	https://en.wikipedia.org/wiki/EIF4ENIF1
51438	Q18042392	EIF4ENIF1	56478	Q21137221	https://en.wikipedia.org/wiki/EIF4ENIF1
51445	Q18042393	KCNQ5	56479	Q21108789	https://en.wikipedia.org/wiki/KCNQ5
51446	Q18042393	KCNQ5	56479	Q21145205	https://en.wikipedia.org/wiki/KCNQ5
51452	Q18042395	DNAJC12	56521	Q21112253	https://en.wikipedia.org/wiki/Dnaj_heat_shock_protein_family_(hsp40)_member_c12
51455	Q18042398	MMP26	56547	Q21119458	https://en.wikipedia.org/wiki/MMP26
51457	Q18042402	CHST7	56548	Q21102404	https://en.wikipedia.org/wiki/CHST7
51460	Q18042403	CYP26B1	56603	Q21110764	https://en.wikipedia.org/wiki/CYP26B1
51464	Q18042409	ERO1B	56605	Q21418829	https://en.wikipedia.org/wiki/ERO1LB
51472	Q18042415	DIABLO	56616	Q21106506	https://en.wikipedia.org/wiki/Diablo_homolog
51473	Q18042415	DIABLO	56616	Q21142531	https://en.wikipedia.org/wiki/Diablo_homolog
51474	Q18042415	DIABLO	56616	Q21149846	https://en.wikipedia.org/wiki/Diablo_homolog
51490	Q18042421	ASAH2	56624	Q21108240	https://en.wikipedia.org/wiki/ASAH2
51491	Q18042421	ASAH2	56624	Q21151897	https://en.wikipedia.org/wiki/ASAH2
51497	Q18042424	BCCIP	56647	Q21116868	https://en.wikipedia.org/wiki/BCCIP
51502	Q18042426	EIF5A2	56648	Q21100630	https://en.wikipedia.org/wiki/EIF5A2
51506	Q18042430	TMPRSS4	56649	Q21119219	https://en.wikipedia.org/wiki/TMPRSS4
51510	Q18042434	CLDND1	56650	Q21100789	https://en.wikipedia.org/wiki/CLDND1
51519	Q18046507	CPED1	79974	Q21115684	https://en.wikipedia.org/wiki/CPED1
51520	Q18046507	CPED1	79974	Q21147747	https://en.wikipedia.org/wiki/CPED1
51528	Q18046510	DSN1	79980	Q21118037	https://en.wikipedia.org/wiki/DSN1
51532	Q18046514	POF1B	79983	Q21125934	https://en.wikipedia.org/wiki/POF1B
51537	Q18046523	GREB1L	80000	Q21118221	https://en.wikipedia.org/wiki/GREB1L
51543	Q18046526	DOCK5	80005	Q21114281	https://en.wikipedia.org/wiki/Dock5
51544	Q18046526	DOCK5	80005	Q21149099	https://en.wikipedia.org/wiki/Dock5
51551	Q18046530	TMEM156	80008	Q21134332	https://en.wikipedia.org/wiki/TMEM156
51556	Q18046531	RMI1	80010	Q21109620	https://en.wikipedia.org/wiki/RMI1
51563	Q18046533	PSME3IP1	80011	Q21110269	https://en.wikipedia.org/wiki/NIP30
51564	Q18046533	PSME3IP1	80011	Q21138680	https://en.wikipedia.org/wiki/NIP30
51572	Q18046534	PHC3	80012	Q21123178	https://en.wikipedia.org/wiki/PHC3
51577	Q18046535	MINDY3	80013	Q21105705	https://en.wikipedia.org/wiki/Fam188a
51579	Q18046536	WWC2	80014	Q21136690	https://en.wikipedia.org/wiki/WWC2
51584	Q18046538	DGLUCY	80017	Q21105666	https://en.wikipedia.org/wiki/DGLUCY
51585	Q18046538	DGLUCY	80017	Q21139349	https://en.wikipedia.org/wiki/DGLUCY
51594	Q18046545	NRSN2	80023	Q21133089	https://en.wikipedia.org/wiki/NRSN2
51595	Q18046545	NRSN2	80023	Q21151633	https://en.wikipedia.org/wiki/NRSN2
51604	Q18046546	SLC8B1	80024	Q21109032	https://en.wikipedia.org/wiki/SLC8B1
51610	Q18046547	PANK2	80025	Q21123728	https://en.wikipedia.org/wiki/PANK2_(gene)
51615	Q18042903	GOPC	57120	Q21108189	https://en.wikipedia.org/wiki/GOPC
51620	Q18042905	LPAR5	57121	Q21172886	https://en.wikipedia.org/wiki/LPAR5
51625	Q18042906	NUP107	57122	Q21119593	https://en.wikipedia.org/wiki/Nucleoporin_107
51627	Q18042907	CD248	57124	Q21114034	https://en.wikipedia.org/wiki/CD248
51637	Q18042908	PLXDC1	57125	Q21124920	https://en.wikipedia.org/wiki/PLXDC1
51638	Q18042908	PLXDC1	57125	Q21145280	https://en.wikipedia.org/wiki/PLXDC1
51645	Q18042910	CD177	57126	Q21132175	https://en.wikipedia.org/wiki/CD177
51653	Q18052365	LINGO2	158038	Q21122303	https://en.wikipedia.org/wiki/LINGO2
51657	Q18052374	OR1Q1	158131	Q21109111	https://en.wikipedia.org/wiki/OR1Q1
51662	Q18052377	RASEF	158158	Q21120518	https://en.wikipedia.org/wiki/RASEF
51667	Q18052380	TTC39B	158219	Q16252790	https://en.wikipedia.org/wiki/Tetratricopeptide_repeat_protein_39B
51668	Q18052380	TTC39B	158219	Q21144809	https://en.wikipedia.org/wiki/Tetratricopeptide_repeat_protein_39B
51673	Q18045448	ATG101	60673	Q4826896	https://en.wikipedia.org/wiki/Autophagy-related_protein_101
51676	Q18052215	PPM1K	152926	Q21111719	https://en.wikipedia.org/wiki/PPM1K
51677	Q18052215	PPM1K	152926	Q21137026	https://en.wikipedia.org/wiki/PPM1K
51683	Q18052219	DAB2IP	153090	Q21105736	https://en.wikipedia.org/wiki/DAB2IP
51687	Q18052220	SLC38A9	153129	Q21119362	https://en.wikipedia.org/wiki/Solute_carrier_family_38_member_9
51688	Q18052220	SLC38A9	153129	Q21139145	https://en.wikipedia.org/wiki/Solute_carrier_family_38_member_9
51694	Q18052221	SLC36A2	153201	Q21121263	https://en.wikipedia.org/wiki/Proton-coupled_amino_acid_transporter_2
51700	Q18052223	CREBRF	153222	Q21131494	https://en.wikipedia.org/wiki/CREBRF
51706	Q18052224	CEP120	153241	Q21117133	https://en.wikipedia.org/wiki/CEP120
51712	Q18049448	AEBP2	121536	Q21104962	https://en.wikipedia.org/wiki/AEBP2
51716	Q18049456	SPPL3	121665	Q21122091	https://en.wikipedia.org/wiki/UNQ1887
51717	Q18049456	SPPL3	121665	Q21151177	https://en.wikipedia.org/wiki/UNQ1887
51720	Q18049468	RXFP2	122042	Q21127131	https://en.wikipedia.org/wiki/Relaxin/insulin-like_family_peptide_receptor_2
51726	Q18049489	CLBA1	122616	Q21117260	https://en.wikipedia.org/wiki/CLBA1
51730	Q18049491	ADSS1	122622	Q21122605	https://en.wikipedia.org/wiki/ADSSL1_(gene)
51733	Q18049499	OR4K14	122740	Q21124154	https://en.wikipedia.org/wiki/OR4K14
51741	Q18035836	VAMP5	10791	Q21135060	https://en.wikipedia.org/wiki/VAMP5
51746	Q18035839	ZNF268	10795	Q21141590	https://en.wikipedia.org/wiki/ZNF268
51747	Q18035839	ZNF268	10795	Q21174449	https://en.wikipedia.org/wiki/ZNF268
51752	Q18035840	MTHFD2	10797	Q21120060	https://en.wikipedia.org/wiki/MTHFD2
51757	Q18035841	OR5I1	10798	Q21124115	https://en.wikipedia.org/wiki/OR5I1
51762	Q18035842	RPP40	10799	Q21120567	https://en.wikipedia.org/wiki/RPP40
51765	Q18035843	CYSLTR1	10800	Q5201201	https://en.wikipedia.org/wiki/Cysteinyl_leukotriene_receptor_1
51770	Q18035844	SEPTIN9	10801	Q21125171	https://en.wikipedia.org/wiki/SEPT9
51771	Q18035844	SEPTIN9	10801	Q21138301	https://en.wikipedia.org/wiki/SEPT9
51778	Q18035845	SEC24A	10802	Q21118095	https://en.wikipedia.org/wiki/SEC24A
51780	Q18035846	CCR9	10803	Q21102303	https://en.wikipedia.org/wiki/CCR9
51786	Q18035847	GJB6	10804	Q21113101	https://en.wikipedia.org/wiki/GJB6
51790	Q18035848	SDCCAG8	10806	Q21149960	https://en.wikipedia.org/wiki/SDCCAG8
51791	Q18035848	SDCCAG8	10806	Q21172810	https://en.wikipedia.org/wiki/SDCCAG8
51799	Q18035850	HSPH1	10808	Q21119780	https://en.wikipedia.org/wiki/HSPH1
51802	Q18035851	STARD10	10809	Q21111432	https://en.wikipedia.org/wiki/STARD10
51803	Q18035851	STARD10	10809	Q21140192	https://en.wikipedia.org/wiki/STARD10
51808	Q18035853	NOXA1	10811	Q21245957	https://en.wikipedia.org/wiki/NOXA1
51811	Q18035854	UTP14A	10813	Q21107544	https://en.wikipedia.org/wiki/UTP14A
51812	Q18035854	UTP14A	10813	Q21150984	https://en.wikipedia.org/wiki/UTP14A
51819	Q18035855	CPLX2	10814	Q21115695	https://en.wikipedia.org/wiki/CPLX2
51820	Q18035855	CPLX2	10814	Q21141946	https://en.wikipedia.org/wiki/CPLX2
51832	Q18035856	CPLX1	10815	Q21115686	https://en.wikipedia.org/wiki/CPLX1
51837	Q18046547	PANK2	80025	Q21149790	https://en.wikipedia.org/wiki/PANK2_(gene)
51844	Q18046550	ZNF556	80032	Q21159957	https://en.wikipedia.org/wiki/Zinc_finger_protein_556
51847	Q18046554	FAM106A	80039	Q21114424	https://en.wikipedia.org/wiki/FAM106A
51848	Q18046555	GPR157	80045	Q5514230	https://en.wikipedia.org/wiki/GPR157
51855	Q18046558	PGAP1	80055	Q21121867	https://en.wikipedia.org/wiki/PGAP1
51859	Q18046562	DCAF17	80067	Q21101025	https://en.wikipedia.org/wiki/DCAF17
51860	Q18046562	DCAF17	80067	Q21148841	https://en.wikipedia.org/wiki/DCAF17
51867	Q18046579	PIF1	80119	Q21121992	https://en.wikipedia.org/wiki/PIF1_5%27-to-3%27_DNA_helicase
51871	Q18046580	MAP3K19	80122	Q21130456	https://en.wikipedia.org/wiki/MAP3K19
51876	Q18046581	VCPIP1	80124	Q21135892	https://en.wikipedia.org/wiki/VCPIP1
51881	Q18046587	LRRC8E	80131	Q21117824	https://en.wikipedia.org/wiki/LRRC8E
51886	Q18046592	ZNF703	80139	Q21159956	https://en.wikipedia.org/wiki/ZNF703
51891	Q18046593	PTGES2	80142	Q21130570	https://en.wikipedia.org/wiki/MPGES-2
51892	Q18046593	PTGES2	80142	Q21138162	https://en.wikipedia.org/wiki/MPGES-2
51897	Q18046595	FRAS1	80144	Q21107452	https://en.wikipedia.org/wiki/FRAS1
51898	Q18046595	FRAS1	80144	Q21144805	https://en.wikipedia.org/wiki/FRAS1
51905	Q18046600	ZC3H12A	80149	Q21108146	https://en.wikipedia.org/wiki/ZC3H12A
51910	Q18046601	ASRGL1	80150	Q21102085	https://en.wikipedia.org/wiki/ASRGL1
51915	Q18046602	CENPT	80152	Q21140730	https://en.wikipedia.org/wiki/CENPT
51923	Q18046603	EDC3	80153	Q21101873	https://en.wikipedia.org/wiki/EDC3
51924	Q18046603	EDC3	80153	Q21139851	https://en.wikipedia.org/wiki/EDC3
51935	Q18046606	NAA15	80155	Q21123024	https://en.wikipedia.org/wiki/NAA15
51937	Q18053061	OR56B4	196335	Q21121046	https://en.wikipedia.org/wiki/OR56B4
51942	Q18053066	DTX3	196403	Q21110058	https://en.wikipedia.org/wiki/Deltex_e3_ubiquitin_ligase_3
51943	Q18053066	DTX3	196403	Q21149763	https://en.wikipedia.org/wiki/Deltex_e3_ubiquitin_ligase_3
51950	Q18053069	ZFC3H1	196441	Q21112964	https://en.wikipedia.org/wiki/Zinc_finger_c3h1-type_containing
51951	Q18053069	ZFC3H1	196441	Q21120874	https://en.wikipedia.org/wiki/Zinc_finger_c3h1-type_containing
51957	Q18053078	DCP1B	196513	Q21110032	https://en.wikipedia.org/wiki/DCP1B
51961	Q18053079	ANO6	196527	Q21105169	https://en.wikipedia.org/wiki/Anoctamin_6
51964	Q18053080	ARID2	196528	Q21097444	https://en.wikipedia.org/wiki/ARID2
51967	Q18053084	PAOX	196743	Q21123716	https://en.wikipedia.org/wiki/PAOX
51970	Q18053088	ADCY4	196883	Q21111211	https://en.wikipedia.org/wiki/ADCY4
51972	Q18053090	FAM227B	196951	Q21106087	https://en.wikipedia.org/wiki/FAM227B
51976	Q18053094	LCTL	197021	Q21108861	https://en.wikipedia.org/wiki/LCTL
51980	Q18053102	MLKL	197259	Q21120032	https://en.wikipedia.org/wiki/Mixed_lineage_kinase_domain_like_pseudokinase
51981	Q18053102	MLKL	197259	Q21148848	https://en.wikipedia.org/wiki/Mixed_lineage_kinase_domain_like_pseudokinase
51986	Q18053107	ACSF3	197322	Q21106354	https://en.wikipedia.org/wiki/ACSF3
51987	Q18053107	ACSF3	197322	Q21143574	https://en.wikipedia.org/wiki/ACSF3
51992	Q18053109	WDR90	197335	Q21117785	https://en.wikipedia.org/wiki/WDR90
51995	Q18053117	NLRC3	197358	Q21117664	https://en.wikipedia.org/wiki/NLRC3
51996	Q18053117	NLRC3	197358	Q21120129	https://en.wikipedia.org/wiki/NLRC3
52004	Q18053127	NLRP7	199713	Q21124047	https://en.wikipedia.org/wiki/NLRP7
52009	Q18053134	NIBAN3	199786	Q21120126	https://en.wikipedia.org/wiki/FAM129C
52013	Q18053138	ALG14	199857	Q21108195	https://en.wikipedia.org/wiki/ALG14
52016	Q18053139	FAM76A	199870	Q21105977	https://en.wikipedia.org/wiki/FAM76A
52020	Q18053143	TMEM201	199953	Q21136293	https://en.wikipedia.org/wiki/Transmembrane_protein_201
52021	Q18053143	TMEM201	199953	Q21147397	https://en.wikipedia.org/wiki/Transmembrane_protein_201
52029	Q18053145	CYP4Z1	199974	Q21109909	https://en.wikipedia.org/wiki/CYP4Z1
52033	Q18053152	NUDT17	200035	Q21120150	https://en.wikipedia.org/wiki/NUDT17
52038	Q18053153	TXLNA	200081	Q21115054	https://en.wikipedia.org/wiki/Alpha-taxilin
52045	Q18053156	PLD5	200150	Q21124925	https://en.wikipedia.org/wiki/PLD5
52046	Q18053156	PLD5	200150	Q21152263	https://en.wikipedia.org/wiki/PLD5
52054	Q18053161	CRTC2	200186	Q21115567	https://en.wikipedia.org/wiki/CRTC2
52060	Q18053168	APOBEC3A	200315	Q21115213	https://en.wikipedia.org/wiki/APOBEC3A
52063	Q18053169	APOBEC3F	200316	Q21115244	https://en.wikipedia.org/wiki/APOBEC3F
52066	Q18053175	TET3	200424	Q21123176	https://en.wikipedia.org/wiki/Tet_methylcytosine_dioxygenase_3
52068	Q18053178	ANKRD23	200539	Q21105188	https://en.wikipedia.org/wiki/ANKRD23
52072	Q18053181	PIKFYVE	200576	Q21108643	https://en.wikipedia.org/wiki/PIKFYVE
52079	Q18053184	SPRED2	200734	Q21121427	https://en.wikipedia.org/wiki/SPRED2
52080	Q18053184	SPRED2	200734	Q21147176	https://en.wikipedia.org/wiki/SPRED2
52087	Q18053187	CFAP20DC	200844	Q21102234	https://en.wikipedia.org/wiki/C3orf67
52090	Q18053189	LIPH	200879	Q21120787	https://en.wikipedia.org/wiki/LIPH
52091	Q18053189	LIPH	200879	Q21149699	https://en.wikipedia.org/wiki/LIPH
52097	Q18053190	ARL13B	200894	Q21106480	https://en.wikipedia.org/wiki/ARL13B
52101	Q18053192	HTR3D	200909	Q21108126	https://en.wikipedia.org/wiki/HTR3D
52104	Q18053193	RPL22L1	200916	Q21125081	https://en.wikipedia.org/wiki/RPL22L1
52108	Q18053194	SLC51A	200931	Q21123184	https://en.wikipedia.org/wiki/OSTalpha
52109	Q18053194	SLC51A	200931	Q21139634	https://en.wikipedia.org/wiki/OSTalpha
52116	Q18053197	MUC20	200958	Q21119501	https://en.wikipedia.org/wiki/Mucin_20
52117	Q18053197	MUC20	200958	Q21148106	https://en.wikipedia.org/wiki/Mucin_20
52122	Q18053198	GABRR3	200959	Q21113292	https://en.wikipedia.org/wiki/GABRR3
52128	Q18053203	FLCN	201163	Q21147174	https://en.wikipedia.org/wiki/Folliculin
52129	Q18053203	FLCN	201163	Q22675687	https://en.wikipedia.org/wiki/Folliculin
52134	Q18053205	ARHGAP27	201176	Q21135365	https://en.wikipedia.org/wiki/ARHGAP27
52135	Q18053205	ARHGAP27	201176	Q21139771	https://en.wikipedia.org/wiki/ARHGAP27
52140	Q18053214	SLC39A11	201266	Q21135968	https://en.wikipedia.org/wiki/Solute_carrier_family_39_member_11
52141	Q18053214	SLC39A11	201266	Q21138198	https://en.wikipedia.org/wiki/Solute_carrier_family_39_member_11
52147	Q18053217	TRIM65	201292	Q21124663	https://en.wikipedia.org/wiki/Tripartite_motif_containing_65
52151	Q18053225	ZSCAN4	201516	Q21124794	https://en.wikipedia.org/wiki/Zinc_finger_and_scan_domain_containing_4
52154	Q18053226	HACD2	201562	Q21100401	https://en.wikipedia.org/wiki/3-hydroxyacyl-CoA_dehydratase_2
52155	Q18053226	HACD2	201562	Q21151011	https://en.wikipedia.org/wiki/3-hydroxyacyl-CoA_dehydratase_2
52162	Q18053227	STT3B	201595	Q21126478	https://en.wikipedia.org/wiki/STT3B
52166	Q18053235	SLC10A4	201780	Q21123166	https://en.wikipedia.org/wiki/Solute_carrier_family_10_member_4
52170	Q18053241	PRIMPOL	201973	Q21120485	https://en.wikipedia.org/wiki/PrimPol
52173	Q18053267	TUBB	203068	Q21110626	https://en.wikipedia.org/wiki/TUBB
52174	Q18053267	TUBB	203068	Q21114332	https://en.wikipedia.org/wiki/TUBB
52180	Q18053269	PRSS55	203074	Q21135187	https://en.wikipedia.org/wiki/PRSS55
52184	Q18053273	ERICH5	203111	Q21105919	https://en.wikipedia.org/wiki/Glutamate_rich_5
52188	Q18053276	TMEM268	203197	Q21102352	https://en.wikipedia.org/wiki/Transmembrane_protein_268
52191	Q18053281	FAM219A	203259	Q21106069	https://en.wikipedia.org/wiki/C9orf25
52194	Q18053290	RTL3	203430	Q21124755	https://en.wikipedia.org/wiki/RTL3
52198	Q18053291	NRK	203447	Q21117759	https://en.wikipedia.org/wiki/NRK_(gene)
52200	Q18053300	ANO5	203859	Q21105185	https://en.wikipedia.org/wiki/ANO5
52202	Q18053302	CERS3	204219	Q17113326	https://en.wikipedia.org/wiki/Ceramide_synthase_3
52205	Q18053305	NLRP11	204801	Q21124028	https://en.wikipedia.org/wiki/NLRP11
52209	Q18053306	HIPK1	204851	Q21103089	https://en.wikipedia.org/wiki/HIPK1
52212	Q18053312	DIPK2A	205428	Q21115781	https://en.wikipedia.org/wiki/C3orf58
52215	Q18053318	SLC36A1	206358	Q21121276	https://en.wikipedia.org/wiki/Proton-coupled_amino_acid_transporter_1
52216	Q18053318	SLC36A1	206358	Q21138020	https://en.wikipedia.org/wiki/Proton-coupled_amino_acid_transporter_1
52225	Q18053321	DHRSX	207063	Q21112213	https://en.wikipedia.org/wiki/DHRSX
52228	Q18053333	OR4C11	219429	Q21133406	https://en.wikipedia.org/wiki/OR4C11
52233	Q18053334	OR4S2	219431	Q21134366	https://en.wikipedia.org/wiki/OR4S2
52237	Q18047200	NUDT12	83594	Q21116886	https://en.wikipedia.org/wiki/NUDT12
52241	Q18047202	SOX7	83595	Q21103170	https://en.wikipedia.org/wiki/SOX7
52246	Q18047204	BCL2L12	83596	Q21100303	https://en.wikipedia.org/wiki/BCL2L12
52250	Q18047205	RTP3	83597	Q21125123	https://en.wikipedia.org/wiki/RTP3_(gene)
52254	Q18047207	TMEM47	83604	Q21134650	https://en.wikipedia.org/wiki/TMEM47
52258	Q18047208	CCM2	83605	Q21204405	https://en.wikipedia.org/wiki/CCM2
52264	Q18047214	ZMIZ2	83637	Q21123258	https://en.wikipedia.org/wiki/ZMIZ2
52265	Q18047214	ZMIZ2	83637	Q21138000	https://en.wikipedia.org/wiki/ZMIZ2
52276	Q18047218	FAM107B	83641	Q21114461	https://en.wikipedia.org/wiki/FAM107B
52277	Q18047218	FAM107B	83641	Q21137493	https://en.wikipedia.org/wiki/FAM107B
52284	Q18047219	CCDC3	83643	Q21172205	https://en.wikipedia.org/wiki/CCDC3
52289	Q18047221	FAM167A	83648	Q21105941	https://en.wikipedia.org/wiki/FAM167A
52293	Q18047226	DYNLRB1	83658	Q21131346	https://en.wikipedia.org/wiki/DYNLRB1
52299	Q18047228	TEKT1	83659	Q21116272	https://en.wikipedia.org/wiki/TEKT1
52303	Q18047229	TLN2	83660	Q21104907	https://en.wikipedia.org/wiki/TLN2
52308	Q18047232	SESN2	83667	Q21125178	https://en.wikipedia.org/wiki/SESN2
52316	Q18047233	CRISPLD1	83690	Q21102532	https://en.wikipedia.org/wiki/Cysteine_rich_secretory_protein_lccl_domain_containing_1
52317	Q18047233	CRISPLD1	83690	Q21146238	https://en.wikipedia.org/wiki/Cysteine_rich_secretory_protein_lccl_domain_containing_1
52323	Q18047234	CD99L2	83692	Q21105566	https://en.wikipedia.org/wiki/CD99L2
52327	Q18047238	TRAPPC9	83696	Q21136449	https://en.wikipedia.org/wiki/TRAPPC9
52333	Q18047241	CALN1	83698	Q21116941	https://en.wikipedia.org/wiki/CALN1
52334	Q18047241	CALN1	83698	Q21150413	https://en.wikipedia.org/wiki/CALN1
52337	Q18049849	C1orf131	128061	Q21105560	https://en.wikipedia.org/wiki/C1orf131
52341	Q18049853	EDARADD	128178	Q21115840	https://en.wikipedia.org/wiki/EDARADD
52346	Q18049854	KLF17	128209	Q21115667	https://en.wikipedia.org/wiki/KLF17
52352	Q18049859	NAXE	128240	Q22677715	https://en.wikipedia.org/wiki/APOA1BP
52357	Q18049861	MRPL55	128308	Q21120539	https://en.wikipedia.org/wiki/MRPL55
52363	Q18049862	H2BU1	128312	Q21119068	https://en.wikipedia.org/wiki/HIST3H2BB
52367	Q18049866	C1orf162	128346	Q21105562	https://en.wikipedia.org/wiki/Chromosome_1_open_reading_frame_162
52370	Q18049867	OR10T2	128360	Q21120222	https://en.wikipedia.org/wiki/OR10T2
52375	Q18049868	OR6P1	128366	Q21124204	https://en.wikipedia.org/wiki/OR6P1
52380	Q18049869	OR10X1	128367	Q21120225	https://en.wikipedia.org/wiki/OR10X1
52385	Q18049870	OR10Z1	128368	Q21120226	https://en.wikipedia.org/wiki/OR10Z1
52391	Q18047015	SGPP1	81537	Q21159787	https://en.wikipedia.org/wiki/SGPP1
52396	Q18047017	SLC38A1	81539	Q21114482	https://en.wikipedia.org/wiki/SLC38A1
52397	Q18047017	SLC38A1	81539	Q21151934	https://en.wikipedia.org/wiki/SLC38A1
52407	Q18047018	TMX1	81542	Q21135809	https://en.wikipedia.org/wiki/TMX1
52412	Q18047019	LRRC3	81543	Q21172251	https://en.wikipedia.org/wiki/Leucine_rich_repeat_containing_3
52415	Q18047022	FBXO38	81545	Q21101346	https://en.wikipedia.org/wiki/FBXO38
52421	Q18047023	TDRD3	81550	Q21125329	https://en.wikipedia.org/wiki/TDRD3
52426	Q18047025	VOPP1	81552	Q21136588	https://en.wikipedia.org/wiki/ECOP
52430	Q18047026	FAM49A	81553	Q21118131	https://en.wikipedia.org/wiki/FAM49A
52435	Q18047028	YIPF5	81555	Q21136878	https://en.wikipedia.org/wiki/YIPF5
52436	Q18047028	YIPF5	81555	Q21150942	https://en.wikipedia.org/wiki/YIPF5
52437	Q18047028	YIPF5	81555	Q21152251	https://en.wikipedia.org/wiki/YIPF5
52448	Q18047031	MAGED4B	81557	Q21107961	https://en.wikipedia.org/wiki/MAGED4B
52452	Q18047033	TRIM11	81559	Q21118701	https://en.wikipedia.org/wiki/TRIM11
52457	Q18047034	LMAN2L	81562	Q21104637	https://en.wikipedia.org/wiki/LMAN2L
52462	Q18047035	C1orf21	81563	Q21105587	https://en.wikipedia.org/wiki/C1orf21
52468	Q18047036	NDEL1	81565	Q21130498	https://en.wikipedia.org/wiki/NDEL1
52474	Q18047038	TXNDC5	81567	Q21121160	https://en.wikipedia.org/wiki/TXNDC5
52479	Q18047039	ACTL8	81569	Q21096451	https://en.wikipedia.org/wiki/ACTL8
52485	Q18053335	OR4C6	219432	Q21120372	https://en.wikipedia.org/wiki/OR4C6
52490	Q18053336	OR5D14	219436	Q21124178	https://en.wikipedia.org/wiki/OR5D14
52495	Q18053337	OR5L1	219437	Q21124177	https://en.wikipedia.org/wiki/OR5L1
52500	Q18053338	OR5D18	219438	Q21124176	https://en.wikipedia.org/wiki/OR5D18
52505	Q18053340	OR5AS1	219447	Q21121006	https://en.wikipedia.org/wiki/OR5AS1
52510	Q18053341	OR8K5	219453	Q21124219	https://en.wikipedia.org/wiki/OR8K5
52515	Q18053342	OR5T2	219464	Q21124164	https://en.wikipedia.org/wiki/OR5T2
52520	Q18053343	OR8H1	219469	Q21124167	https://en.wikipedia.org/wiki/OR8H1
52525	Q18053344	OR8K3	219473	Q21124220	https://en.wikipedia.org/wiki/OR8K3
52530	Q18053345	OR8J1	219477	Q21124186	https://en.wikipedia.org/wiki/OR8J1
52535	Q18053346	OR8U3	219479	Q21124223	https://en.wikipedia.org/wiki/OR5R1
52540	Q18053347	OR5M3	219482	Q21124188	https://en.wikipedia.org/wiki/OR5M3
52545	Q18053348	OR5M8	219484	Q21124189	https://en.wikipedia.org/wiki/OR5M8
52550	Q18053349	OR5M11	219487	Q21124235	https://en.wikipedia.org/wiki/OR5M11
52555	Q18053350	OR5AR1	219493	Q21121035	https://en.wikipedia.org/wiki/OR5AR1
52561	Q18053355	MED19	219541	Q21118692	https://en.wikipedia.org/wiki/MED19
52567	Q18053360	TMEM26	219623	Q21134640	https://en.wikipedia.org/wiki/TMEM26
52572	Q18053362	ENKUR	219670	Q5379041	https://en.wikipedia.org/wiki/Enkurin
52578	Q18053366	STOX1	219736	Q21114664	https://en.wikipedia.org/wiki/STOX1
